pid,age
632208,25
632420,25
632489,
632535,18
632551,25
632552,36
632625,29
632658,23
632698,30
632699,30
632826,25
632862,
632905,31
632917,32
632959,
632983,
632998,
633003,33
633004,31
633014,25
633081,22
633162,23
633631,
633665,29
634115,
634395,
634511,
634595,24
634913,23
634953,27
635052,23
635078,30
635169,23
635383,17
635432,26
635536,19
635759,48
636247,23
636451,25
636500,24
636553,23
636905,19
636992,20
637005,
637616,23
637865,17
637871,23
637887,19
638058,17
638082,
638159,21
638230,23
638232,27
638234,22
638248,19
638263,22
638285,24
638288,22
638289,22
638709,25
639230,
639531,22
639555,16
639748,20
639910,17
640174,26
640334,27
640397,17
640456,21
640505,18
640956,16
641088,
641112,17
641554,29
641608,23
641609,
641610,
641640,23
641642,23
641744,22
641880,22
641893,16
641895,18
641908,17
641946,
641947,17
641978,
642310,28
642472,21
642618,
642620,
642622,21
642652,14
642673,18
642684,11
642883,23
642979,13
642992,19
642995,19
643034,22
643049,21
643055,24
643067,23
643099,20
643106,
643108,26
643178,18
643228,33
643282,
643284,17
643310,
643311,18
643318,
643323,
643327,25
643358,32
643363,20
643373,24
643375,19
643381,20
643395,
643456,23
643486,20
643511,19
643622,
643664,20
643781,49
643850,
643979,21
643995,23
644035,18
644141,
644350,19
644371,20
644388,23
644419,
644607,
644642,20
644644,21
644655,20
644659,19
644661,22
644664,30
644809,
644880,19
644938,36
645026,24
645074,
645181,21
645261,20
645320,18
645338,19
645364,21
645380,27
645391,18
645413,
645660,
645668,27
645880,21
645882,27
646144,
646255,27
646266,23
646273,25
646315,27
646433,21
646499,16
646501,24
646502,
646566,19
646630,
646631,21
646693,22
646723,21
646899,20
646913,
646919,23
646958,21
646988,
647038,22
647097,28
647121,
647186,28
647193,28
647213,22
647342,21
647428,15
647443,19
647462,20
647463,23
647468,27
647489,
647501,20
647503,21
647512,
647522,
647524,16
647525,
647531,24
647630,
647648,24
647659,33
647671,21
647685,18
647722,23
647744,23
647762,18
647764,18
647774,24
647777,26
647850,
647912,
647957,21
647959,21
648013,
648040,27
648042,42
648045,23
648048,21
648095,27
648122,
648154,21
648173,21
648187,
648231,23
648234,16
648235,
648236,
648254,
648256,24
648257,23
648258,23
648272,22
648274,23
648275,23
648277,22
648359,
648369,
648372,17
648376,
648377,
648517,20
648518,21
648555,19
648611,16
648649,
648660,24
648752,18
648779,19
648793,21
648813,
648835,
648838,
648928,
648966,21
649033,19
649035,21
649050,24
649058,
649060,20
649081,18
649329,26
649766,
649892,
649915,22
649934,21
649955,24
649959,
650006,22
650028,
650275,
650355,
650451,21
650488,
650570,22
650605,21
650757,25
650947,
650991,33
651258,17
651270,
651272,20
651273,20
651274,20
651416,
651440,19
651442,18
651449,15
651481,21
651564,23
651565,26
651573,22
651574,
651616,24
651622,23
651630,22
651670,23
651818,
651892,23
651896,22
651914,
651989,
652021,
652031,27
652048,21
652083,21
652279,22
652433,28
652457,
652475,
652486,22
652539,19
652545,20
652569,28
652707,20
652784,24
652821,25
652891,
652893,23
652894,24
652903,
652952,
653003,22
653015,
653054,21
653087,22
653090,25
653100,21
653101,24
653102,24
653173,28
653194,22
653267,19
653280,
653298,
653305,18
653312,
653340,20
653343,21
653344,24
653448,19
653631,
653806,
653847,
653871,19
653918,19
654063,22
654133,24
654138,24
654195,
654196,22
654198,24
654227,25
654395,
654445,24
654466,18
654467,17
654469,18
654470,16
654579,23
654581,24
654851,23
654862,21
654888,29
654889,20
654953,24
655084,15
655219,27
655663,21
655727,25
655786,
655838,
655868,30
655870,
655952,21
655971,27
656019,
656021,29
656022,17
656023,28
656112,23
656113,20
656114,
656155,21
656199,
656233,
656365,26
656446,25
656452,28
656489,22
656521,29
656741,
656798,23
657086,17
657147,21
657201,
657220,28
657281,25
657410,
657514,25
657792,25
657795,
657845,24
657985,32
658265,21
658299,21
658304,
658305,24
658307,21
658360,29
658364,22
658367,21
658409,27
658652,20
658679,
658837,19
658854,25
658931,
659249,30
659357,23
659372,
659392,20
659419,32
659483,42
659514,26
659515,22
659539,19
659602,25
659639,41
659718,21
659719,
659926,
659927,
660048,24
660101,22
660131,23
660228,22
660271,19
660305,21
660351,23
660369,
660407,25
660421,
660713,22
660714,25
660770,19
660848,18
660932,26
661107,
661137,
661183,22
661225,30
661340,24
661432,12
661510,23
661513,
661556,21
661557,36
661561,
661579,21
661585,24
661640,
661683,22
661707,
661899,24
661942,22
661960,19
661979,24
662018,26
662043,20
662094,22
662118,24
662124,
662161,21
662234,23
662335,28
662352,
662474,
662480,
662564,24
662648,26
662705,25
662795,26
662985,28
663045,24
663172,
663198,31
663212,
663243,39
663429,24
663557,20
663584,23
663669,
663750,19
663769,24
663864,24
663914,24
663972,
663974,24
664398,
664555,23
664682,24
664778,
664810,44
664815,22
664974,34
665054,21
665414,23
665658,26
665835,
665837,27
665852,
665935,27
666072,26
666150,
666442,
666471,19
666612,23
666617,22
666656,27
666773,27
667378,21
668160,15
668172,24
668303,26
668308,20
668330,24
668641,
668814,21
668871,
668893,21
668973,
669045,28
669062,26
669386,24
669435,28
669550,28
669622,
669655,
669709,92
669710,18
669716,
669726,16
669807,22
670064,
670254,22
670297,25
670472,23
670473,
670507,
670509,23
670628,
670725,
671000,
671287,22
671498,16
671665,28
671681,31
671850,25
672103,20
672283,19
672942,21
672951,27
673033,22
673113,30
673219,27
673323,22
673368,15
673451,
673458,
673459,
673533,
673670,
673708,24
674110,36
674155,22
674156,21
674157,
674158,23
674160,23
674161,23
674166,35
674219,
674355,28
674556,24
674618,27
675062,23
675205,25
675254,
675459,15
675718,22
675731,25
675743,28
676000,26
676566,23
676901,25
676918,
677007,18
677119,24
677155,30
677189,25
677201,25
677238,24
677297,22
677615,25
677681,
677841,19
677866,23
678453,24
678455,24
679038,21
679162,22
679212,19
679497,29
679512,
679629,29
679772,25
679775,
679777,25
679822,21
679839,
679934,18
679981,26
680055,17
680076,20
680105,22
680132,25
680168,25
680184,
680187,23
680346,20
680645,
680872,34
681012,27
681128,27
681384,21
681517,24
681583,25
681729,24
681869,23
682248,23
682271,23
682274,23
682608,25
682625,20
682666,25
682678,25
682841,23
682880,26
682885,
682892,21
682940,22
682996,21
683049,
683054,25
683099,25
683167,25
683286,
683471,20
683494,20
683569,24
683653,24
683697,20
683743,25
683771,23
683791,
683797,27
683802,24
683869,23
683873,29
683887,22
683920,
684253,27
684335,
684484,20
684544,
684606,22
684661,
684670,24
684732,25
684739,25
684753,
684775,22
684847,
685002,25
685045,21
685050,27
685090,25
685091,24
685239,
685250,24
685310,
685354,22
685372,
685380,20
685382,21
685386,21
685410,21
685412,20
685576,
685633,27
685689,19
685710,23
685715,
685720,23
685751,24
686217,26
686334,23
686465,26
686496,25
686508,25
686510,
686789,26
686795,24
686800,17
686878,
686886,27
686899,17
686902,16
686919,24
687120,21
687121,21
687176,25
687252,24
687260,
687262,
687282,
687283,
687284,21
687311,21
687324,25
687353,22
687475,21
687492,
687610,
687788,12
687795,43
687803,31
687808,
687822,
687827,
687830,22
687833,
688293,25
688296,31
688299,23
688501,28
688511,26
688565,
688619,22
688735,25
689362,26
689416,23
689463,19
689466,21
689790,32
689957,
690177,31
690232,23
690236,21
690266,
690284,
690325,17
690329,22
690394,
690464,25
690498,25
690499,24
690501,25
690605,27
690807,25
690835,43
690836,30
690837,
690840,
690852,35
690853,18
690868,26
690885,20
690886,19
690887,24
690925,24
690934,24
690950,29
690951,24
691009,21
691010,23
691038,37
691039,26
691041,26
691042,
691179,21
691195,
691231,
691325,37
691352,
691411,
691422,
691423,29
691449,41
691451,42
691490,35
691853,29
691970,21
692231,24
692309,18
692470,23
692855,25
692859,
693142,28
693515,24
693618,20
694212,25
694340,20
694448,25
694686,20
694734,19
694889,23
695024,25
695128,
695172,20
695417,
695436,17
695558,23
695801,29
696445,18
696603,25
696856,21
697168,16
697193,40
697195,26
697196,32
697197,31
697205,35
697207,25
697230,25
697233,23
697495,26
697537,24
697721,21
697759,27
698136,27
698272,
698282,21
698496,24
698501,25
698777,
698967,26
699188,23
699287,25
699343,22
699447,29
699545,
699972,
700219,19
700365,27
700722,22
700917,19
701000,22
701043,25
701446,18
701718,27
701959,27
702048,
702315,24
702431,16
702517,
702539,24
702711,22
702970,27
702973,24
703006,26
703043,23
703118,32
703121,21
703134,
703149,30
703152,24
703226,18
703238,24
703312,
703356,23
703388,37
703492,20
703548,30
703674,24
703934,25
703978,23
704014,
704165,21
704312,27
704378,29
704410,28
704436,
704530,23
704594,23
704630,
704728,25
704733,22
704809,26
704880,23
704934,24
705128,25
705390,
705394,19
705598,29
705603,34
706072,
706353,19
706482,23
706552,
706609,23
706742,24
706743,27
707472,22
707637,
707642,
707669,
707758,26
707990,20
708021,25
708085,
708571,22
708590,20
708684,
708709,20
708887,34
708942,24
709052,20
709306,
709519,23
709878,21
709926,
710147,24
710227,23
710418,23
710436,24
710452,
710457,23
710458,24
710675,28
711316,24
711762,
711814,27
712124,
712338,20
712366,20
712367,
712402,
712406,26
712784,24
712793,25
712862,21
712952,24
713054,
713152,
713299,23
713538,
713866,36
713947,25
713990,34
714207,21
714458,
714797,24
715160,25
715177,24
715373,
715494,
715887,
716100,23
716493,19
716581,22
716623,24
716916,28
718055,22
718394,19
718718,25
719663,23
719704,21
719789,26
720294,
720523,21
720803,20
720923,24
720972,22
721403,19
721534,24
721691,28
721798,24
721943,25
722256,24
722445,
722637,28
722638,
722658,
722785,30
722813,25
722814,29
722850,24
722851,30
722922,25
722968,24
723255,25
723670,
723752,19
723912,28
724225,
724369,
724670,
725124,36
725125,31
725169,28
725171,20
725172,29
725176,20
725258,23
725328,39
725372,21
725431,23
725506,28
725513,
725941,30
726118,27
726396,28
726546,26
726658,32
726723,25
726753,23
726757,
726966,47
727079,
727219,35
727256,
727898,
727926,
728229,27
728408,
728503,26
728780,22
728810,25
728822,20
728898,23
729017,22
729033,24
729045,23
729052,18
729058,28
729060,
729063,27
729072,24
729074,23
729369,
729398,21
729452,24
729495,19
729511,36
729606,30
729674,22
729685,21
729956,22
729957,25
730245,34
730249,30
730255,31
730283,28
730302,
730303,33
730463,
730467,25
730501,
730756,20
730796,
730855,22
730876,
731001,20
731002,21
731004,24
731019,29
731034,
731054,
731265,20
731633,19
731710,25
731721,
731784,24
731785,24
731786,27
731787,26
731788,23
731806,
731808,27
731809,26
731876,24
731913,24
732135,26
732537,26
732943,30
732964,25
733028,24
733196,28
733415,22
733539,23
733584,23
733684,24
733743,
733828,
733954,25
734414,29
734602,21
734648,30
734815,25
734837,
735525,18
735569,24
735570,25
735587,
735588,25
735590,25
735668,21
735853,19
735971,24
736131,27
736312,22
736531,19
736640,23
736868,22
736926,24
737080,23
737098,24
737111,23
737139,
737214,29
737231,23
737233,22
737235,23
737236,
737385,19
737498,22
737531,18
737584,23
737628,21
737776,26
737779,
737925,
737993,29
738047,23
738104,23
738251,25
738551,20
738662,26
738683,22
738821,
738836,23
739056,19
739073,23
739103,
739106,23
739109,20
739130,22
739191,16
739306,26
739369,27
739923,
740067,20
740186,24
740208,26
740212,25
740412,18
740426,32
740505,19
740958,24
741148,22
741571,23
741636,24
741686,14
741689,
741758,
742166,26
742304,22
742337,21
742425,
742457,23
742479,17
742604,
742710,18
742734,
742755,24
742771,23
742928,25
743290,26
743422,
743730,19
743803,24
743817,24
744315,
744467,
744490,33
744833,19
744989,18
745098,17
745217,22
745406,25
745794,19
745931,21
746202,
746403,24
746459,15
746701,22
746733,23
746788,23
746855,19
746867,26
747371,28
747822,
748135,24
748204,25
748317,
748330,22
748527,25
748594,18
748607,18
748634,30
748693,26
748694,24
748804,24
748823,23
748902,25
748942,22
749031,
749032,24
749044,23
749366,22
749390,23
749409,27
751033,23
751571,20
751608,
751637,17
751678,
751693,
751694,21
751713,21
751738,23
752236,27
752478,
753107,47
753130,24
753186,27
753329,24
753335,20
753455,
753456,25
753458,25
753477,20
753565,25
753613,26
754259,
754316,21
754354,16
754564,23
754599,25
755497,24
755544,25
755762,25
755765,22
755767,19
755862,18
755863,
755892,
756107,24
756524,25
756529,21
756758,39
756871,17
757058,
757066,26
757384,22
757522,25
757523,21
757526,20
757527,24
757555,19
757565,22
757575,21
757614,29
757652,18
757709,29
757721,27
757726,21
757758,38
757886,28
757997,19
758075,20
758122,24
758124,23
758309,24
758365,17
758379,20
758390,
758430,17
758440,25
758467,18
758737,
758939,22
759533,22
759675,
759748,26
760323,24
760607,24
760629,
760648,15
760942,18
761022,25
761081,
761412,
761556,18
761578,23
761604,29
761615,36
761625,
761838,25
762143,24
762452,18
762483,25
763133,25
763376,25
763571,26
763595,24
763596,23
763653,24
764026,24
764028,26
764507,22
764531,
764572,
765141,19
765213,
765329,41
765706,16
765806,28
765858,
765924,25
765925,26
765963,23
765981,16
766005,
766060,25
766204,19
766792,22
766875,26
767010,19
767747,
767812,
767993,
769487,
769893,25
770863,20
770907,20
771026,22
771085,19
771221,
771236,24
771280,
771640,
771965,
772039,24
772209,25
772275,24
773111,27
773449,26
773539,24
774235,24
774278,22
774280,
774738,39
775052,
775147,
775298,
775314,33
775323,
775407,24
775675,26
775696,27
775729,24
775856,
776000,24
776111,25
776509,
776741,
776853,43
776854,
776855,27
776856,25
776858,29
776859,
776861,27
776862,25
776898,23
776899,27
776900,26
776902,27
776903,
776904,25
776905,25
776933,27
776934,27
776936,27
776937,24
776938,29
776942,22
776943,27
776944,27
776945,30
777008,24
777009,22
777010,26
777322,
777357,
777451,22
777475,
777690,18
777784,21
777822,23
778242,26
778344,24
778474,
778980,21
779078,
779142,25
779260,39
779270,23
779322,17
779800,23
779994,
780011,17
780083,
780271,22
780301,21
780337,
780364,26
780367,21
780378,21
780414,25
780515,
780561,
780616,23
780658,20
780660,
780682,34
780743,31
780744,
780745,
780759,
780760,27
780944,24
781340,34
781419,34
781452,33
781882,33
781954,18
781994,19
782140,28
782318,24
782550,24
782608,29
782636,
782777,21
782844,
783037,
783447,24
783564,25
783582,
783785,25
783831,26
783842,
783908,24
783910,27
784012,
784200,
784235,28
784257,30
784260,28
784370,
784832,30
784856,44
784910,29
785163,24
785250,
785488,22
785645,23
786004,19
786118,22
786571,19
786585,23
786586,26
786587,29
786949,26
786957,25
787073,17
787102,19
787104,22
787179,19
787214,23
787402,33
787403,19
787417,23
787418,25
787668,
787700,
787717,20
788049,18
788093,19
788314,19
788320,21
788482,
788496,
788500,17
788641,19
788676,24
788680,23
788726,
788788,24
788798,
788810,
788844,23
788892,
788899,
789049,27
789153,22
789156,29
789232,
789284,18
790110,16
790180,
790211,17
790212,
790213,18
790232,
790302,23
790375,21
790380,
790381,16
790427,
790525,
790596,16
790891,
791110,27
791566,
791766,24
791817,44
791916,20
791918,17
792446,26
792714,
792859,25
792897,
793041,
793203,18
793204,
793325,23
793474,
793810,
793816,21
793892,26
793909,
793991,24
793995,
794023,27
794116,
794326,21
794344,23
794346,23
794357,21
794448,25
794449,20
794588,
794604,21
794676,22
794773,
794872,22
794876,21
794878,23
794903,
794965,21
795142,30
795152,
795156,
795159,
795165,
795174,22
795269,
795306,25
795394,23
795549,20
795638,26
795707,23
795757,18
795964,37
796019,29
796184,26
796617,21
796618,21
796654,24
796752,21
797072,15
797174,18
797207,
797217,
797271,45
797321,30
797331,
797339,25
797453,
797498,
797896,26
797931,23
797950,24
798286,21
798310,27
798354,25
798652,25
798999,15
799000,16
799063,24
799183,30
799219,
799426,
799475,28
799486,
799963,
799983,24
801120,
801400,
801484,
801538,
801581,28
801758,19
802341,30
802554,21
802632,21
802658,
802792,25
802900,26
803185,25
803187,24
803253,27
803517,
803536,21
803655,17
803855,26
804198,24
804252,27
804309,25
805403,
805540,25
805751,22
805812,
805995,
806033,26
806211,27
806698,21
806902,25
807140,
807215,27
807216,26
807240,
807271,25
807482,22
807710,19
807867,31
807870,22
808085,18
808359,24
808440,14
808619,
809201,
809318,17
809373,
809416,21
809651,20
809723,24
809924,24
810526,18
810840,
810842,26
810976,22
811095,
811096,24
811098,22
811134,25
811160,19
811337,22
811453,21
811681,32
811708,21
812039,
812234,21
812446,25
812525,
812658,
813062,
813110,
813414,18
813574,24
813845,
813919,24
813979,20
814098,21
814149,
814361,25
814544,24
814557,24
814738,23
814850,26
815549,23
815760,21
815777,20
815779,23
815780,27
815811,27
815812,24
815826,21
815917,25
815929,21
816091,23
816128,26
816155,25
816174,27
816233,28
816251,22
816357,30
816517,26
816526,22
816586,
816751,22
816791,
817004,24
817165,25
817191,24
817207,21
817233,23
817348,20
817603,25
817606,
817630,25
817868,26
818086,
818098,44
818677,
818678,
819230,24
819231,
819285,21
819370,24
819527,18
819536,
819710,
819853,25
819971,30
820294,24
820297,24
820450,18
820476,24
820479,23
820500,23
820520,47
820685,25
820726,24
821225,
821270,
821449,
821936,27
821966,22
822015,30
822503,24
823003,19
823083,28
823085,23
823143,28
823214,39
823484,19
823635,25
823647,26
823723,
823764,28
823836,21
824129,21
824160,
824171,
824174,24
824252,25
824262,30
824304,20
824395,26
824422,25
824462,
824473,
824656,23
824693,22
825061,
825067,
825068,26
825158,17
825161,
825211,28
825213,26
825245,27
825246,26
825257,29
825258,
825274,
825275,25
825285,27
825286,23
825287,24
825294,
825295,24
825296,
825476,27
825477,22
825478,19
825479,23
825480,21
825523,20
825524,28
825525,
825526,
825600,27
825639,
825669,24
825899,15
826147,
826195,22
826243,23
826421,31
826591,27
826621,24
826641,
826982,36
826994,26
827291,23
827345,24
827416,23
827424,24
827426,27
827461,26
827756,30
827848,
827851,24
827858,
827866,23
827871,
828072,25
828076,29
828077,23
828105,
828295,35
828356,24
828357,26
828369,33
828620,33
828659,
828762,
828950,24
829058,27
829205,
829230,29
829236,27
829357,26
829459,21
829520,23
829522,20
829566,
829773,27
829836,27
830616,24
830618,
830842,20
830969,20
831148,17
831246,
831531,
831641,23
831690,24
831758,26
831855,25
831964,26
831972,28
831982,
831984,27
832003,29
832004,23
832110,38
832123,23
832131,21
832132,
832141,20
832283,23
832338,
832823,
833345,21
833449,
833518,30
833558,22
833946,
834476,
834586,25
834843,23
834862,22
834877,25
835684,25
835856,26
836230,26
836233,
836245,26
836375,26
836507,
836537,24
837172,
837265,23
837330,30
837514,29
837946,
838556,
839106,24
839276,22
839290,23
839364,24
839559,
839577,33
839595,
840178,
840262,28
840281,
840783,28
841005,
841058,17
841305,23
842254,26
842270,
842390,30
842397,
842584,22
842585,23
842958,26
843165,23
843172,18
843446,
843466,20
843468,
843487,22
843488,22
843489,
843692,23
843693,22
843774,17
843964,20
844034,
844574,29
845087,21
845232,27
845482,
846806,36
846845,33
846946,
847018,
847019,18
847113,17
847167,14
847229,21
847273,24
847286,25
847335,20
847431,22
847562,23
847616,35
847661,
847767,22
847826,25
847942,25
847992,
848016,
848144,31
848215,19
848232,
848361,21
848570,
848788,23
848828,23
848829,23
848962,
848966,27
849046,
849161,25
849237,23
849238,25
849431,28
849483,
849573,19
849638,22
849639,20
850187,23
850461,
850934,20
850975,
851110,
851157,
851171,28
851539,22
851741,
851846,
851868,30
852041,21
852090,
852235,
852289,28
852333,
852445,19
852513,
852630,24
852685,25
852865,24
852902,26
852907,
852919,23
852979,25
853039,
853184,
853251,25
853283,28
853287,16
853318,26
853321,24
853364,21
853369,21
853375,
853531,
853692,18
853737,
853750,17
853759,17
853780,24
853789,
853884,32
853949,19
853959,
853990,
854016,38
854055,19
854088,26
854092,37
854147,21
854150,
854209,
854249,25
854334,24
854341,21
854382,
854409,
854465,
854474,
854482,17
854499,22
854518,
854529,
854584,25
854601,30
854648,27
854794,25
854830,22
854831,19
854921,44
855021,15
855098,25
855148,23
855268,24
855348,25
855386,
855392,22
855432,
855541,24
855562,
855564,27
855726,25
855737,22
856218,25
856269,26
856319,25
856336,
856359,25
856502,23
856825,37
856994,
857239,26
857396,
857495,18
857523,
857570,19
857724,21
857736,13
857771,30
857791,27
857854,23
857917,22
857945,21
857957,22
858036,
858048,18
858102,32
858112,24
858115,21
858128,
858147,
858170,
858238,24
858248,24
858279,25
858325,
858327,
858368,27
858463,
858495,32
858553,32
858554,21
858610,
858648,
858754,
858771,21
858852,22
858863,18
859027,21
859036,22
859045,38
859058,20
859059,23
859060,21
859082,28
859083,23
859195,25
859204,21
859213,
859214,26
859216,
859289,40
859306,27
859328,19
859348,
859369,22
859372,21
859425,
859488,
859494,20
859521,16
859524,
859568,23
859636,22
859640,24
859654,23
859657,
859659,25
859670,
859681,24
859752,
859790,
859826,23
859827,24
859840,
859851,21
859865,
859866,21
859873,24
859889,
859897,30
859925,26
859927,27
859928,26
859956,31
859959,34
860083,21
860094,21
860095,
860108,
860131,21
860184,
860198,24
860209,
860226,33
860244,19
860247,22
860255,22
860256,30
860264,
860338,23
860439,32
860531,
860678,23
860767,24
861086,26
861146,
861389,29
861400,
861405,25
861448,26
861560,28
861653,
861715,20
862047,21
862109,
862266,28
862303,22
862423,18
862559,11
862560,8
862623,
862633,25
862645,23
862788,
862805,23
862806,
863180,26
863768,22
863930,25
864042,28
864341,21
864726,33
864876,41
864930,
865040,22
865055,
865569,23
865656,
865747,
865918,
866136,
866557,24
866877,25
867109,
867258,
867386,19
867480,26
867490,25
867882,19
867962,23
868463,29
868500,
868819,
869025,24
869296,
869381,24
869440,
869785,25
870006,35
870354,
870611,23
870652,
870672,20
870756,24
870806,
870828,23
870841,
870849,24
870882,25
870913,28
870930,23
870952,25
870953,23
871028,19
871476,24
871777,24
871875,21
871902,29
872109,27
872270,25
872571,25
872875,
872892,26
873021,20
873117,33
873218,
873331,
873359,19
873360,23
873374,19
873387,
873457,22
873467,22
873487,
873532,
873555,
873556,23
873649,23
873679,
873700,23
873764,22
874180,23
874223,21
874513,20
874608,25
874789,21
874796,
874832,
874885,22
874945,20
875016,24
875038,20
875140,
875454,24
875643,22
875829,21
875974,26
876160,23
876181,23
876183,24
876184,
876185,26
876213,27
876418,25
876494,
876791,25
876889,24
876890,23
877032,34
877325,20
877336,26
877367,19
877549,25
877606,
877943,27
878129,21
878160,25
878202,25
878244,24
878268,
878276,24
878278,24
878599,19
878802,24
878844,23
878861,
878862,22
879117,19
879232,
879413,
879472,27
879493,39
879534,30
879605,46
879622,25
879735,26
879772,24
879783,23
880063,25
880153,25
880309,
880357,
880400,26
880401,18
880495,44
880519,
880522,27
881006,23
881012,23
881081,
881118,25
881217,31
881343,24
881492,
881622,22
881822,30
882448,
882578,25
882687,22
882905,21
883036,21
883397,4
883426,28
883623,17
883774,25
883775,25
883797,
884140,43
884255,29
884474,21
884572,27
885513,31
885682,26
886699,22
886843,21
886915,33
886956,
887048,24
887092,21
887427,18
888360,
888361,44
888404,21
888472,18
888568,28
888646,
888733,22
889143,21
889429,25
889503,
889631,27
889930,20
890312,
890332,27
890855,
891012,
891057,23
891220,27
891275,24
891470,23
891520,26
891570,25
891683,25
891811,
891886,22
891897,25
892077,40
892101,
892201,26
892348,20
892509,25
892512,24
892833,
892886,
892908,16
893206,
893218,27
893393,
893420,23
893772,
893791,
893944,28
894055,25
894129,26
894563,
894565,18
894692,25
894806,26
894885,27
894983,30
895284,24
895288,26
895521,24
895539,23
895542,22
895778,24
895883,
895920,25
895981,22
896141,
896142,20
896151,25
896714,21
896983,22
896998,
897000,22
897068,25
897188,34
897284,
897567,21
897820,33
898097,19
898358,21
898575,25
898608,26
898609,26
898729,26
898853,24
898931,27
899067,26
899127,24
899136,30
899225,27
899309,26
899339,27
899398,
899863,24
899865,30
899901,27
900001,
900335,32
900610,23
900687,30
900747,
900806,
900848,26
900962,
901020,27
901274,28
901423,22
901455,24
901817,26
901819,21
902116,24
902458,17
903457,
903995,
904498,29
905013,21
905150,24
905156,27
905541,
905560,18
905575,
906024,
906048,30
906221,24
906228,28
906256,
906257,53
906403,38
906682,26
906885,11
906944,25
906986,23
907248,25
907518,21
907919,24
908432,28
908496,25
908583,24
908635,19
908678,24
909720,19
909782,
909859,26
909997,30
910094,24
910112,24
910173,
910284,
910421,23
910559,38
910680,23
910723,
910771,
910832,
910855,24
910868,29
910954,23
910962,30
911011,37
911151,32
911208,27
911252,27
911467,23
911521,24
911531,
911549,
911550,22
911574,
911575,
911576,22
911585,23
911587,23
911589,27
911611,26
911661,33
911716,
911895,28
911896,29
911916,30
911917,
911918,24
912046,21
912089,25
912105,
912106,24
912173,
912280,28
912309,26
912744,31
913010,
913011,26
913013,24
913020,28
913044,24
913105,22
913174,
913183,46
913343,24
913424,29
913525,
913753,26
913814,21
913862,
913902,25
914022,24
914087,43
914109,20
914382,
914413,24
914488,
914493,30
914684,37
914827,21
915079,23
915081,26
915088,25
915089,
915090,30
915091,23
915092,
915093,
915101,33
915102,
915105,24
915106,
915107,29
915120,
915121,103
915122,
915187,
915202,
915222,24
915224,22
915302,
915315,21
915322,21
915347,
915355,40
915359,27
915366,24
915459,
915468,
915481,25
915509,25
915538,27
915652,
915742,26
915802,21
915850,22
915851,20
915911,
915947,22
915969,30
915972,24
916042,23
916069,
916071,23
916083,29
916109,29
916112,24
916113,23
916133,
916182,21
916226,
916359,23
916519,
916534,29
916537,28
916545,27
916583,22
916663,
916763,
916787,
916823,24
916976,25
917033,30
917090,28
917120,
917173,23
917505,24
917689,24
917717,23
917847,27
918041,29
918055,30
918062,25
918097,22
918346,32
918608,28
918620,27
918927,31
918947,23
919411,34
919513,53
919559,
919574,
919595,29
919632,42
919743,
919766,24
919928,
920184,
920525,18
920675,26
920697,29
920730,25
920742,22
921292,20
921422,25
921525,30
921575,19
922241,22
922291,26
922298,
922562,25
922754,28
923176,15
923328,23
923399,29
923590,
923615,
923622,32
923963,27
924051,21
924245,25
924326,
924957,33
924967,25
924972,25
924974,25
925063,24
925073,18
925082,
925338,24
925680,21
925952,25
926627,
926715,30
926828,24
926852,28
926934,25
927471,25
927505,21
928079,37
928290,25
928632,30
928763,
929121,41
929169,22
929425,
929707,
929865,23
929889,32
930257,46
930274,23
930312,21
930513,29
930637,
931452,
931780,31
932186,23
932211,21
932621,
932660,29
932690,21
932737,23
932752,18
932756,33
933190,
933538,23
933575,29
933734,24
934059,27
934473,
934828,
935228,23
935398,28
935423,
935479,25
935554,
935555,18
936056,
936265,
936322,24
936863,23
937151,
937350,17
937403,
937779,25
938033,31
938123,18
938186,
938267,
938547,27
938838,30
938875,
938988,24
939427,23
939540,
939956,
940025,
940175,
940749,27
940880,
941340,25
941882,
941952,22
942352,23
943073,24
943742,
943781,30
943804,
944027,26
944241,24
944316,27
944317,
944769,35
944790,38
944937,24
944950,27
945069,
945108,35
945110,21
945151,
945167,25
945168,25
945275,21
945404,
945427,24
945434,16
945435,16
945437,
945438,25
945713,21
945734,25
945779,
945832,33
945868,25
945948,25
945949,37
945961,
945983,
945986,22
945988,
945989,22
946013,28
946014,
946031,24
946040,
946041,
946096,
946097,27
946564,19
946587,24
946616,25
946971,
947406,25
947573,22
947606,24
947760,28
947940,25
948063,28
948426,23
948465,23
948475,
948560,21
948620,
948668,27
948679,
949410,
949491,
949496,
949610,32
950010,20
950519,
950528,
950799,22
950908,29
951110,29
951220,25
951303,21
951863,25
952077,
952078,22
952106,19
952188,25
952289,21
952471,28
952594,29
952705,19
952754,25
953003,23
953273,29
953394,25
953406,32
953922,
953999,18
954206,27
954208,25
954684,29
956044,25
956715,20
956972,31
956973,28
956974,26
956975,
956980,
956981,29
956982,30
956983,30
956998,28
957103,
957595,
957661,108
957934,28
958085,24
958300,
959181,
959398,44
959723,22
960597,16
961291,24
961571,27
961883,34
961944,19
962114,26
962241,27
962313,
962636,
963235,20
963520,
963718,23
963754,
963755,37
963797,23
963800,31
963989,25
964541,
964671,27
964766,19
965144,25
965481,24
965528,23
965529,23
966091,25
966350,26
966474,22
966841,26
966842,21
966883,20
966903,
966931,26
966985,21
967014,27
967062,34
967176,24
967240,21
967567,19
967674,25
967788,
968017,
968125,27
